Species,Sample ID,Clock 1,Clock 2,Sum,Mean ,Adcyap1,Adcyap2,Sum,Mean
European pied flycatcher,ZMA.AVES.39269,12,12,24,12,?,?,?,?
European pied flycatcher,ZMA.AVES.52592,12,12,24,12,?,?,?,?
European pied flycatcher,ZMA.AVES.57320,12,12,24,12,?,?,?,?
European pied flycatcher,NRM976284,12,12,24,12,?,?,?,?
European pied flycatcher,NRM976218,11,12,23,11.5,?,?,?,?
European pied flycatcher,NRM986212,12,12,24,12,?,?,?,?
European pied flycatcher,NRM996054,12,13,25,12.5,?,?,?,?
European pied flycatcher,NRM986570,12,12,24,12,?,?,?,?
European pied flycatcher,NRM996283,12,13,25,12.5,?,?,?,?
European pied flycatcher,NRM20026292,12,13,25,12.5,?,?,?,?
European pied flycatcher,NRM20016611,13,13,26,13,?,?,?,?
European pied flycatcher,NRM986427,12,13,25,12.5,?,?,?,?
European pied flycatcher,NRM976132,12,12,24,12,?,?,?,?
European pied flycatcher,NRM986133,12,12,24,12,?,?,?,?
European pied flycatcher,NRM986188,12,12,24,12,?,?,?,?
European pied flycatcher,NRM986424,11,13,24,12,?,?,?,?
European pied flycatcher,NRM986425,12,12,24,12,?,?,?,?
European pied flycatcher,NRM986426,12,13,25,12.5,?,?,?,?
European pied flycatcher,NRM20036670,12,12,24,12,?,?,?,?
European pied flycatcher,NRM20006285,12,12,24,12,?,?,?,?
European pied flycatcher,NRM570365,12,13,25,12.5,?,?,?,?
European pied flycatcher,NRM570356,12,12,24,12,?,?,?,?
European pied flycatcher,NRM570360,12,12,24,12,?,?,?,?
European pied flycatcher,NRM570345,12,12,24,12,?,?,?,?
European pied flycatcher,NRM570366,12,13,25,12.5,?,?,?,?
European pied flycatcher,NRM570362,11,12,23,11.5,?,?,?,?
European pied flycatcher,NRM570355,12,12,24,12,?,?,?,?
European pied flycatcher,NRM570353,10,13,23,11.5,?,?,?,?
European pied flycatcher,NRM570357,12,12,24,12,?,?,?,?
European pied flycatcher,NRM570358,12,12,24,12,?,?,?,?
European pied flycatcher,NRM570361,12,13,25,12.5,?,?,?,?
European pied flycatcher,NRM570359,11,13,24,12,?,?,?,?
European pied flycatcher,NRM570352,12,13,25,12.5,?,?,?,?
European pied flycatcher,NRM570363,12,12,24,12,?,?,?,?
European pied flycatcher,NRM570351,12,13,25,12.5,?,?,?,?
European pied flycatcher,NRM570364,12,12,24,12,?,?,?,?
European pied flycatcher,NRM670102,11,12,23,11.5,?,?,?,?
European pied flycatcher,NRM680100,11,11,22,11,?,?,?,?
European pied flycatcher,NRM680099,12,12,24,12,?,?,?,?
European pied flycatcher,NRM680151,11,12,23,11.5,?,?,?,?
