Species,Sample ID,Clock 1,Clock 2,Sum,Mean ,Adcyap1,Adcyap2,Sum,Mean
Tree swallow,M258,8,9,17,8.5,173,174,347,173.5
Tree swallow,M259,8,9,17,8.5,178,186,364,182
Tree swallow,M260,9,9,18,9,176,178,354,177
Tree swallow,M261,8,8,16,8,177,183,360,180
Tree swallow,M262,8,9,17,8.5,170,172,342,171
Tree swallow,M263,8,9,17,8.5,173,174,347,173.5
Tree swallow,M264,8,8,16,8,172,174,346,173
Tree swallow,M265,8,8,16,8,175,176,351,175.5
Tree swallow,M266,9,9,18,9,175,179,354,177
Tree swallow,M267,8,9,17,8.5,176,178,354,177
Tree swallow,M268,8,9,17,8.5,174,179,353,176.5
Tree swallow,M269,8,9,17,8.5,174,177,351,175.5
Tree swallow,M270,8,9,17,8.5,176,178,354,177
Tree swallow,M271,8,8,16,8,176,181,357,178.5
Tree swallow,M272,8,8,16,8,167,180,347,173.5
Tree swallow,M273,8,8,16,8,175,175,350,175
Tree swallow,M274,8,9,17,8.5,173,177,350,175
Tree swallow,M275,8,8,16,8,176,179,355,177.5
Tree swallow,M276,8,9,17,8.5,174,178,352,176
Tree swallow,M277,8,9,17,8.5,180,184,364,182
Tree swallow,M278,8,9,17,8.5,177,178,355,177.5
Tree swallow,M279,8,9,17,8.5,173,175,348,174
Tree swallow,M280,6,8,14,7,174,174,348,174
Tree swallow,M281,8,8,16,8,176,185,361,180.5
Tree swallow,M282,8,9,17,8.5,172,176,348,174
Tree swallow,M283,9,9,18,9,176,178,354,177
Tree swallow,M284,7,9,16,8,173,174,347,173.5
Tree swallow,M285,8,8,16,8,173,173,346,173
Tree swallow,M286,8,9,17,8.5,177,181,358,179
Tree swallow,M287,8,9,17,8.5,176,177,353,176.5
Tree swallow,M288,9,9,18,9,172,176,348,174
Tree swallow,M289,8,9,17,8.5,174,178,352,176
Tree swallow,M290,8,8,16,8,170,181,351,175.5
Tree swallow,M291,8,8,16,8,174,176,350,175
Tree swallow,M292,9,9,18,9,177,178,355,177.5
Tree swallow,M293,8,8,16,8,168,185,353,176.5
Tree swallow,M294,9,9,18,9,176,176,352,176
Tree swallow,M295,8,9,17,8.5,173,176,349,174.5
Tree swallow,M296,8,9,17,8.5,178,179,357,178.5
Tree swallow,M297,7,9,16,8,175,176,351,175.5
Tree swallow,M298,7,8,15,7.5,174,181,355,177.5
Tree swallow,M299,8,8,16,8,177,181,358,179
Tree swallow,M300,8,8,16,8,170,177,347,173.5
Tree swallow,M301,8,9,17,8.5,174,181,355,177.5
Tree swallow,M302,7,8,15,7.5,176,177,353,176.5
Tree swallow,M303,8,8,16,8,176,176,352,176
Tree swallow,M304,8,9,17,8.5,173,185,358,179
Tree swallow,M305,8,9,17,8.5,176,187,363,181.5
Tree swallow,M306,8,8,16,8,182,183,365,182.5
Tree swallow,M307,8,8,16,8,173,175,348,174
Tree swallow,M308,8,9,17,8.5,176,189,365,182.5
Tree swallow,M309,8,8,16,8,172,176,348,174
Tree swallow,M310,9,9,18,9,164,178,342,171
Tree swallow,M311,8,8,16,8,170,176,346,173
Tree swallow,M312,8,9,17,8.5,173,179,352,176
Tree swallow,M313,9,9,18,9,172,173,345,172.5
Tree swallow,M314,8,9,17,8.5,178,179,357,178.5
Tree swallow,M315,8,9,17,8.5,173,173,346,173
Tree swallow,M316,8,9,17,8.5,170,173,343,171.5
Tree swallow,M317,8,9,17,8.5,170,179,349,174.5
Tree swallow,M318,8,9,17,8.5,172,178,350,175
Tree swallow,M319,8,9,17,8.5,173,175,348,174
Tree swallow,M320,8,8,16,8,176,178,354,177
Tree swallow,M321,8,9,17,8.5,172,173,345,172.5
Tree swallow,M322,9,9,18,9,173,174,347,173.5
Tree swallow,M323,8,9,17,8.5,174,176,350,175
Tree swallow,M324,9,9,18,9,172,173,345,172.5
Tree swallow,M325,7,8,15,7.5,174,183,357,178.5
Tree swallow,M326,8,9,17,8.5,173,183,356,178
Tree swallow,M327,8,8,16,8,174,176,350,175
Tree swallow,M328,8,8,16,8,170,178,348,174
Tree swallow,M329,8,9,17,8.5,172,174,346,173
Tree swallow,M330,8,9,17,8.5,175,182,357,178.5
Tree swallow,M331,8,9,17,8.5,174,182,356,178
Tree swallow,M332,8,8,16,8,177,180,357,178.5
Tree swallow,M333,8,9,17,8.5,174,176,350,175
Tree swallow,M334,8,9,17,8.5,174,177,351,175.5
Tree swallow,M335,9,9,18,9,174,174,348,174
Tree swallow,M336,8,8,16,8,174,183,357,178.5
Tree swallow,M337,8,8,16,8,170,170,340,170
Tree swallow,M338,9,9,18,9,174,174,348,174
Tree swallow,M339,8,9,17,8.5,173,176,349,174.5
Tree swallow,M340,8,9,17,8.5,173,174,347,173.5
Tree swallow,M341,8,8,16,8,174,178,352,176
Tree swallow,M342,8,9,17,8.5,172,173,345,172.5
Tree swallow,M343,8,8,16,8,169,180,349,174.5
Tree swallow,M344,8,8,16,8,173,178,351,175.5
Tree swallow,M345,8,9,17,8.5,173,175,348,174
Tree swallow,M346,8,8,16,8,179,183,362,181
Tree swallow,M347,8,9,17,8.5,176,179,355,177.5
Tree swallow,M348,8,9,17,8.5,174,180,354,177
Tree swallow,M349,8,8,16,8,177,178,355,177.5
Tree swallow,M350,8,9,17,8.5,176,182,358,179
Tree swallow,M351,8,8,16,8,164,174,338,169
Tree swallow,M352,8,9,17,8.5,172,173,345,172.5
Tree swallow,M353,8,9,17,8.5,172,172,344,172
Tree swallow,M354,8,9,17,8.5,170,175,345,172.5
Tree swallow,M355,8,9,17,8.5,173,173,346,173
Tree swallow,M356,6,8,14,7,182,183,365,182.5
Tree swallow,M358,8,9,17,8.5,172,174,346,173
Tree swallow,M359,8,8,16,8,173,177,350,175
Tree swallow,M360,8,8,16,8,174,174,348,174
Tree swallow,M361,8,9,17,8.5,173,178,351,175.5
Tree swallow,M362,8,8,16,8,178,181,359,179.5
Tree swallow,M363,8,8,16,8,179,179,358,179
Tree swallow,M364,8,8,16,8,173,178,351,175.5
Tree swallow,M365,8,8,16,8,176,178,354,177
Tree swallow,M366,9,9,18,9,174,179,353,176.5
Tree swallow,M367,8,8,16,8,172,173,345,172.5
Tree swallow,M368,8,9,17,8.5,175,177,352,176
Tree swallow,M369,8,9,17,8.5,175,180,355,177.5
Tree swallow,M370,8,8,16,8,174,181,355,177.5
Tree swallow,M371,9,9,18,9,178,178,356,178
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
