Species,Sample ID,Clock 1,Clock 2,Sum,Mean ,Adcyap1,Adcyap2,Sum,Mean
Eurasian blackcap,4273,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,4274,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,4276,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,4277,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,4278,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,4279,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,4281,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8334,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,8423,NA,NA,NA,NA,166,170,336,168
Eurasian blackcap,5118,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,5122,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5124,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,5125,NA,NA,NA,NA,166,166,332,166
Eurasian blackcap,5126,NA,NA,NA,NA,162,164,326,163
Eurasian blackcap,5128,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5129,NA,NA,NA,NA,168,172,340,170
Eurasian blackcap,5130,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5131,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,5132,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,5133,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,5135,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5136,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5138,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5139,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5140,NA,NA,NA,NA,168,172,340,170
Eurasian blackcap,5143,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,5144,NA,NA,NA,NA,160,168,328,164
Eurasian blackcap,5146,NA,NA,NA,NA,162,168,330,165
Eurasian blackcap,5147,NA,NA,NA,NA,168,172,340,170
Eurasian blackcap,5148,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,5150,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,5151,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5152,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5153,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5154,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5156,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,5159,NA,NA,NA,NA,160,166,326,163
Eurasian blackcap,5161,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,5163,NA,NA,NA,NA,158,172,330,165
Eurasian blackcap,5164,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5165,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5168,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5169,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5170,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5172,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,5174,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5176,NA,NA,NA,NA,168,174,342,171
Eurasian blackcap,5177,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5178,NA,NA,NA,NA,160,164,324,162
Eurasian blackcap,5179,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,5180,NA,NA,NA,NA,168,168,336,168
